"CRNII","lbin","1.5","2","2.5","3","3.5","4","4.5","5","5.5","6","6.5","7","LAT","LONG"
"2007001",175,0,0,0,0,0,0,0,0,0,0,0,0,41.5391,-82.4841
"2007001",200,0,0,0,0,0,0,0,0,0,0,0,0,41.5391,-82.4841
"2007001",225,0,0,0,0,0,0,0,0,0,0,0,0,41.5391,-82.4841
"2007001",250,0,0,0,0,0,0,0,0,0,0,0,0,41.5391,-82.4841
"2007001",275,0,1,0,0,0,0,0,0,0,0,0,0,41.5391,-82.4841
"2007001",300,0,0,0,0,0,0,0,0,0,0,0,0,41.5391,-82.4841
"2007001",325,0,0,0,0,0,0,0,0,0,0,0,0,41.5391,-82.4841
"2007001",350,0,0,0,0,0,0,0,0,0,0,0,0,41.5391,-82.4841
"2007001",375,0,0,0,0,0,0,0,0,0,0,0,0,41.5391,-82.4841
"2007001",400,0,0,0,0,0,1,0,0,0,0,0,0,41.5391,-82.4841
"2007001",425,0,0,1,0,0,0,0,0,0,0,0,0,41.5391,-82.4841
"2007001",450,0,0,1,0,0,0,0,0,0,0,0,0,41.5391,-82.4841
"2007001",475,0,0,0,1,0,3,0,0,0,0,0,0,41.5391,-82.4841
"2007001",500,0,0,0,0,0,0,1,0,0,0,0,0,41.5391,-82.4841
"2007001",525,0,0,0,0,0,0,0,0,0,0,0,0,41.5391,-82.4841
"2007001",550,0,0,0,0,0,0,1,1,0,0,0,0,41.5391,-82.4841
"2007001",575,0,0,0,0,0,0,0,0,0,0,0,0,41.5391,-82.4841
"2007001",600,0,0,0,0,0,0,0,0,0,0,0,0,41.5391,-82.4841
"2007001",625,0,0,0,0,0,0,0,0,0,0,0,0,41.5391,-82.4841
"2007001",650,0,0,0,0,0,0,0,0,0,0,0,0,41.5391,-82.4841
"2007001",675,0,0,0,0,0,0,0,0,0,0,0,0,41.5391,-82.4841
"2007001",700,0,0,0,0,0,0,0,0,0,0,0,0,41.5391,-82.4841
"2007001",725,0,0,0,0,0,0,0,0,0,1,0,0,41.5391,-82.4841
"2007001",750,0,0,0,0,0,0,0,0,0,0,0,0,41.5391,-82.4841
"2007001",775,0,0,0,0,0,0,0,0,0,0,0,0,41.5391,-82.4841
"2007002",175,0,0,0,0,0,0,0,0,0,0,0,0,41.4157,-82.476
"2007002",200,0,0,0,0,0,0,0,0,0,0,0,0,41.4157,-82.476
"2007002",225,0,0,0,0,0,0,0,0,0,0,0,0,41.4157,-82.476
"2007002",250,0,0,0,0,0,0,0,0,0,0,0,0,41.4157,-82.476
"2007002",275,0,0,0,0,0,0,0,0,0,0,0,0,41.4157,-82.476
"2007002",300,0,0,0,0,0,0,0,0,0,0,0,0,41.4157,-82.476
"2007002",325,0,0,0,0,0,0,0,0,0,0,0,0,41.4157,-82.476
"2007002",350,0,0,0,0,0,0,0,0,0,0,0,0,41.4157,-82.476
"2007002",375,0,0,2,0,0,0,0,0,0,0,0,0,41.4157,-82.476
"2007002",400,0,0,2,2,0,0,0,0,0,0,0,0,41.4157,-82.476
"2007002",425,0,0,1,1,0,0,0,0,0,0,0,0,41.4157,-82.476
"2007002",450,0,0,1,2,3,0,0,0,0,0,0,0,41.4157,-82.476
"2007002",475,0,0,3,2,4,7,1,0,0,0,0,0,41.4157,-82.476
"2007002",500,0,0,1,3,3,1,0,0,0,0,0,0,41.4157,-82.476
"2007002",525,0,0,0,0,0,0,1,1,0,0,0,0,41.4157,-82.476
"2007002",550,0,0,0,1,1,0,0,0,0,0,0,0,41.4157,-82.476
"2007002",575,0,0,0,0,0,0,0,0,0,0,0,0,41.4157,-82.476
"2007002",600,0,0,0,0,1,0,0,0,0,0,0,0,41.4157,-82.476
"2007002",625,0,0,0,0,0,0,0,0,0,0,0,0,41.4157,-82.476
"2007002",650,0,0,0,0,0,0,0,0,0,0,0,0,41.4157,-82.476
"2007002",675,0,0,0,0,0,0,0,0,0,0,0,0,41.4157,-82.476
"2007002",700,0,0,0,0,0,0,0,0,0,0,0,0,41.4157,-82.476
"2007002",725,0,0,0,0,0,0,0,0,0,0,0,0,41.4157,-82.476
"2007002",750,0,0,0,0,0,0,0,0,0,0,0,0,41.4157,-82.476
"2007002",775,0,0,0,0,0,0,0,0,0,0,0,0,41.4157,-82.476
"2007003",175,0,0,0,0,0,0,0,0,0,0,0,0,41.424,-82.4997
"2007003",200,0,0,0,0,0,0,0,0,0,0,0,0,41.424,-82.4997
"2007003",225,0,0,0,0,0,0,0,0,0,0,0,0,41.424,-82.4997
"2007003",250,0,0,0,0,0,0,0,0,0,0,0,0,41.424,-82.4997
"2007003",275,0,0,0,0,0,0,0,0,0,0,0,0,41.424,-82.4997
"2007003",300,0,0,0,0,0,0,0,0,0,0,0,0,41.424,-82.4997
"2007003",325,0,0,0,0,0,1,0,0,0,0,0,0,41.424,-82.4997
"2007003",350,0,0,1,0,0,0,0,0,0,0,0,0,41.424,-82.4997
"2007003",375,0,0,1,0,1,0,0,0,0,0,0,0,41.424,-82.4997
"2007003",400,0,0,0,1,0,0,0,0,0,0,0,0,41.424,-82.4997
"2007003",425,0,0,0,1,1,0,0,0,0,0,0,0,41.424,-82.4997
"2007003",450,0,0,0,2,2,0,0,0,0,0,0,0,41.424,-82.4997
"2007003",475,0,0,3,0,3,1,0,0,0,0,0,0,41.424,-82.4997
"2007003",500,0,0,1,1,0,2,2,0,0,0,0,0,41.424,-82.4997
"2007003",525,0,0,0,0,1,0,0,0,0,0,0,0,41.424,-82.4997
"2007003",550,0,0,0,1,0,0,2,0,0,0,0,0,41.424,-82.4997
"2007003",575,0,0,0,0,0,0,0,1,0,0,0,0,41.424,-82.4997
"2007003",600,0,0,0,0,0,0,0,0,0,0,0,0,41.424,-82.4997
"2007003",625,0,0,0,0,0,0,0,0,0,0,0,0,41.424,-82.4997
"2007003",650,0,0,0,0,0,0,0,0,0,0,0,0,41.424,-82.4997
"2007003",675,0,0,0,0,0,0,0,0,0,0,0,0,41.424,-82.4997
"2007003",700,0,0,0,0,0,0,0,0,0,0,0,0,41.424,-82.4997
"2007003",725,0,0,0,0,0,0,0,0,0,0,0,0,41.424,-82.4997
"2007003",750,0,0,0,0,0,0,0,0,0,0,0,0,41.424,-82.4997
"2007003",775,0,0,0,0,0,0,0,0,0,0,0,0,41.424,-82.4997
"2007004",175,0,0,0,0,0,0,0,0,0,0,0,0,41.5391,-82.4841
"2007004",200,0,0,0,0,0,0,0,0,0,0,0,0,41.5391,-82.4841
"2007004",225,0,0,0,0,0,0,0,0,0,0,0,0,41.5391,-82.4841
"2007004",250,0,0,0,0,0,0,0,0,0,0,0,0,41.5391,-82.4841
"2007004",275,0,0,0,0,0,0,0,0,0,0,0,0,41.5391,-82.4841
"2007004",300,0,0,0,0,0,0,0,0,0,0,0,0,41.5391,-82.4841
"2007004",325,0,0,0,0,0,0,0,0,0,0,0,0,41.5391,-82.4841
"2007004",350,0,0,0,0,0,0,0,0,0,0,0,0,41.5391,-82.4841
"2007004",375,0,1,0,0,0,0,0,0,0,0,0,0,41.5391,-82.4841
"2007004",400,0,0,0,1,1,0,0,0,0,0,0,0,41.5391,-82.4841
"2007004",425,0,0,3,0,0,1,1,0,0,0,0,0,41.5391,-82.4841
"2007004",450,0,0,1,1,4,3,0,0,0,0,0,0,41.5391,-82.4841
"2007004",475,0,0,1,5,4,5,0,0,0,0,0,0,41.5391,-82.4841
"2007004",500,0,1,0,3,6,2,3,0,0,0,0,0,41.5391,-82.4841
"2007004",525,0,0,0,1,1,2,3,2,0,0,0,0,41.5391,-82.4841
"2007004",550,0,0,0,4,1,3,1,1,0,0,0,0,41.5391,-82.4841
"2007004",575,0,0,0,1,1,0,1,0,0,0,0,0,41.5391,-82.4841
"2007004",600,0,0,0,0,0,0,1,1,0,0,0,0,41.5391,-82.4841
"2007004",625,0,0,0,0,0,0,0,1,0,0,0,0,41.5391,-82.4841
"2007004",650,0,0,0,0,0,0,0,0,1,0,0,0,41.5391,-82.4841
"2007004",675,0,0,0,0,0,0,1,0,0,0,0,0,41.5391,-82.4841
"2007004",700,0,0,0,0,0,0,0,0,0,0,0,0,41.5391,-82.4841
"2007004",725,0,0,0,0,0,0,0,0,0,0,0,0,41.5391,-82.4841
"2007004",750,0,0,0,0,0,0,0,0,0,0,0,0,41.5391,-82.4841
"2007004",775,0,0,0,0,0,0,0,0,0,0,0,0,41.5391,-82.4841
"2007005",175,0,0,0,0,0,0,0,0,0,0,0,0,41.3916,-82.5033
"2007005",200,0,0,0,0,0,0,0,0,0,0,0,0,41.3916,-82.5033
"2007005",225,0,0,0,0,0,0,0,0,0,0,0,0,41.3916,-82.5033
"2007005",250,0,0,0,0,0,0,0,0,0,0,0,0,41.3916,-82.5033
"2007005",275,0,1,0,0,0,0,0,0,0,0,0,0,41.3916,-82.5033
"2007005",300,0,0,1,0,0,0,0,0,0,0,0,0,41.3916,-82.5033
"2007005",325,0,0,0,0,0,0,0,0,0,0,0,0,41.3916,-82.5033
"2007005",350,0,0,0,0,0,0,0,0,0,0,0,0,41.3916,-82.5033
"2007005",375,0,0,0,1,0,0,0,0,0,0,0,0,41.3916,-82.5033
"2007005",400,0,0,3,0,2,0,0,0,0,0,0,0,41.3916,-82.5033
"2007005",425,0,1,0,0,0,0,0,0,0,0,0,0,41.3916,-82.5033
"2007005",450,0,0,1,1,4,1,0,1,0,0,0,0,41.3916,-82.5033
"2007005",475,0,0,0,3,4,7,0,1,1,0,0,0,41.3916,-82.5033
"2007005",500,0,0,0,2,4,6,2,0,0,0,0,0,41.3916,-82.5033
"2007005",525,0,0,2,0,2,5,3,2,0,0,0,0,41.3916,-82.5033
"2007005",550,0,0,0,0,0,1,1,1,1,0,0,0,41.3916,-82.5033
"2007005",575,0,0,0,0,1,0,0,4,0,0,0,0,41.3916,-82.5033
"2007005",600,0,0,0,0,0,0,0,1,0,0,0,0,41.3916,-82.5033
"2007005",625,0,0,0,0,0,0,0,0,1,0,0,0,41.3916,-82.5033
"2007005",650,0,0,0,0,0,0,0,0,0,0,0,0,41.3916,-82.5033
"2007005",675,0,0,0,0,0,0,0,0,0,1,0,1,41.3916,-82.5033
"2007005",700,0,0,0,0,0,0,0,0,0,0,0,0,41.3916,-82.5033
"2007005",725,0,0,0,0,0,0,0,0,1,0,0,0,41.3916,-82.5033
"2007005",750,0,0,0,0,0,0,0,0,0,0,0,0,41.3916,-82.5033
"2007005",775,0,0,0,0,0,0,0,0,0,0,0,0,41.3916,-82.5033
"2007006",175,0,0,0,0,0,0,0,0,0,0,0,0,41.4394,-82.5794
"2007006",200,0,0,0,0,0,0,0,0,0,0,0,0,41.4394,-82.5794
"2007006",225,0,0,0,0,0,0,0,0,0,0,0,0,41.4394,-82.5794
"2007006",250,0,0,0,0,0,0,0,0,0,0,0,0,41.4394,-82.5794
"2007006",275,0,0,0,0,0,0,0,0,0,0,0,0,41.4394,-82.5794
"2007006",300,0,0,0,0,0,0,0,0,0,0,0,0,41.4394,-82.5794
"2007006",325,0,1,0,0,0,0,0,0,0,0,0,0,41.4394,-82.5794
"2007006",350,0,0,0,0,0,0,0,0,0,0,0,0,41.4394,-82.5794
"2007006",375,0,0,0,0,0,0,0,0,0,0,0,0,41.4394,-82.5794
"2007006",400,0,0,0,0,1,0,0,0,0,0,0,0,41.4394,-82.5794
"2007006",425,0,0,0,0,0,0,0,0,0,0,0,0,41.4394,-82.5794
"2007006",450,0,0,0,1,1,0,0,0,0,0,0,0,41.4394,-82.5794
"2007006",475,0,0,0,0,1,0,0,0,0,0,0,0,41.4394,-82.5794
"2007006",500,0,0,0,0,1,0,0,0,0,0,0,0,41.4394,-82.5794
"2007006",525,0,0,1,0,0,0,0,0,0,0,0,0,41.4394,-82.5794
"2007006",550,0,0,1,0,1,0,1,0,0,0,0,0,41.4394,-82.5794
"2007006",575,0,0,0,0,0,0,0,0,0,0,0,0,41.4394,-82.5794
"2007006",600,0,0,0,0,0,0,0,0,0,0,0,0,41.4394,-82.5794
"2007006",625,0,0,0,0,0,0,0,0,0,0,0,0,41.4394,-82.5794
"2007006",650,0,0,0,0,0,0,0,0,0,0,0,0,41.4394,-82.5794
"2007006",675,0,0,0,0,0,0,0,0,0,0,0,0,41.4394,-82.5794
"2007006",700,0,0,0,0,0,0,0,1,0,0,0,0,41.4394,-82.5794
"2007006",725,0,0,0,0,0,0,0,0,0,0,0,0,41.4394,-82.5794
"2007006",750,0,0,0,0,0,0,0,0,0,0,0,0,41.4394,-82.5794
"2007006",775,0,0,0,0,0,0,0,0,0,0,0,0,41.4394,-82.5794
"2007007",175,0,0,0,0,0,0,0,0,0,0,0,0,41.4319,-82.5331
"2007007",200,0,0,0,0,0,0,0,0,0,0,0,0,41.4319,-82.5331
"2007007",225,0,0,0,0,0,0,0,0,0,0,0,0,41.4319,-82.5331
"2007007",250,0,0,0,0,0,0,0,0,0,0,0,0,41.4319,-82.5331
"2007007",275,0,0,0,0,0,0,0,0,0,0,0,0,41.4319,-82.5331
"2007007",300,0,0,0,0,0,0,0,0,0,0,0,0,41.4319,-82.5331
"2007007",325,0,0,0,0,0,0,0,0,0,0,0,0,41.4319,-82.5331
"2007007",350,0,0,0,0,0,0,0,0,0,0,0,0,41.4319,-82.5331
"2007007",375,0,0,0,0,0,0,0,0,0,0,0,0,41.4319,-82.5331
"2007007",400,0,0,3,0,0,0,0,0,0,0,0,0,41.4319,-82.5331
"2007007",425,0,0,0,0,0,0,0,0,0,0,0,0,41.4319,-82.5331
"2007007",450,0,0,0,1,0,0,0,0,0,0,0,0,41.4319,-82.5331
"2007007",475,0,0,1,0,0,1,0,0,0,0,0,0,41.4319,-82.5331
"2007007",500,0,0,0,0,0,2,0,0,0,0,0,0,41.4319,-82.5331
"2007007",525,0,0,1,0,0,0,0,0,0,0,0,0,41.4319,-82.5331
"2007007",550,0,0,0,1,0,2,0,0,0,0,0,0,41.4319,-82.5331
"2007007",575,0,0,0,0,0,2,0,0,0,0,0,0,41.4319,-82.5331
"2007007",600,0,0,0,0,0,0,2,0,0,0,0,0,41.4319,-82.5331
"2007007",625,0,0,0,0,0,0,1,0,0,0,0,0,41.4319,-82.5331
"2007007",650,0,0,0,0,0,0,0,0,0,0,0,0,41.4319,-82.5331
"2007007",675,0,0,0,0,0,0,0,1,0,0,0,0,41.4319,-82.5331
"2007007",700,0,0,0,0,0,0,0,0,0,0,0,0,41.4319,-82.5331
"2007007",725,0,0,0,0,0,0,0,0,0,0,0,0,41.4319,-82.5331
"2007007",750,0,0,0,0,0,0,0,0,0,0,0,0,41.4319,-82.5331
"2007007",775,0,0,0,0,0,0,0,0,0,0,0,0,41.4319,-82.5331
"2007008",175,0,0,0,0,0,0,0,0,0,0,0,0,41.4157,-82.476
"2007008",200,1,0,0,0,0,0,0,0,0,0,0,0,41.4157,-82.476
"2007008",225,0,0,0,0,0,0,0,0,0,0,0,0,41.4157,-82.476
"2007008",250,0,0,0,0,0,0,0,0,0,0,0,0,41.4157,-82.476
"2007008",275,0,1,1,0,0,0,0,0,0,0,0,0,41.4157,-82.476
"2007008",300,0,0,0,0,0,0,0,0,0,0,0,0,41.4157,-82.476
"2007008",325,0,0,0,0,0,0,0,0,0,0,0,0,41.4157,-82.476
"2007008",350,0,0,0,0,0,0,0,0,0,0,0,0,41.4157,-82.476
"2007008",375,0,0,2,2,0,0,0,0,0,0,0,0,41.4157,-82.476
"2007008",400,0,0,2,2,3,0,0,0,0,0,0,0,41.4157,-82.476
"2007008",425,0,0,2,0,4,0,0,0,0,0,0,0,41.4157,-82.476
"2007008",450,0,0,1,1,1,4,1,1,0,0,0,0,41.4157,-82.476
"2007008",475,0,0,4,0,9,7,0,0,0,0,0,0,41.4157,-82.476
"2007008",500,0,0,1,1,6,8,4,2,0,0,0,0,41.4157,-82.476
"2007008",525,0,0,0,3,1,2,2,2,0,2,0,0,41.4157,-82.476
"2007008",550,0,0,1,1,6,0,2,2,0,0,0,0,41.4157,-82.476
"2007008",575,0,0,1,0,1,0,1,2,1,0,0,0,41.4157,-82.476
"2007008",600,0,0,0,0,0,1,0,2,0,0,0,0,41.4157,-82.476
"2007008",625,0,0,0,0,0,0,0,0,0,0,0,0,41.4157,-82.476
"2007008",650,0,0,0,0,0,0,0,0,0,0,0,0,41.4157,-82.476
"2007008",675,0,0,0,0,0,0,0,0,0,1,0,0,41.4157,-82.476
"2007008",700,0,0,0,0,0,0,0,0,1,0,0,0,41.4157,-82.476
"2007008",725,0,0,0,0,0,0,0,0,0,0,0,0,41.4157,-82.476
"2007008",750,0,0,0,0,0,0,0,0,0,0,0,0,41.4157,-82.476
"2007008",775,0,0,0,0,0,0,0,0,0,0,0,0,41.4157,-82.476
"2007009",175,0,0,0,0,0,0,0,0,0,0,0,0,41.5391,-82.4841
"2007009",200,1,0,0,0,0,0,0,0,0,0,0,0,41.5391,-82.4841
"2007009",225,1,0,0,0,0,0,0,0,0,0,0,0,41.5391,-82.4841
"2007009",250,0,1,0,0,0,0,0,0,0,0,0,0,41.5391,-82.4841
"2007009",275,1,1,1,0,0,0,0,0,0,0,0,0,41.5391,-82.4841
"2007009",300,0,0,0,0,0,0,0,0,0,0,0,0,41.5391,-82.4841
"2007009",325,0,0,0,0,0,0,0,0,0,0,0,0,41.5391,-82.4841
"2007009",350,0,0,0,0,0,0,0,0,0,0,0,0,41.5391,-82.4841
"2007009",375,0,0,0,0,0,0,0,0,0,0,0,0,41.5391,-82.4841
"2007009",400,0,0,0,0,1,0,0,0,0,0,0,0,41.5391,-82.4841
"2007009",425,0,0,0,0,0,0,0,0,0,0,0,0,41.5391,-82.4841
"2007009",450,0,1,0,3,2,0,0,0,0,0,0,0,41.5391,-82.4841
"2007009",475,0,0,1,2,1,4,0,0,0,0,0,0,41.5391,-82.4841
"2007009",500,0,0,0,0,2,8,0,2,0,0,0,0,41.5391,-82.4841
"2007009",525,0,0,0,0,0,2,1,1,0,0,0,0,41.5391,-82.4841
"2007009",550,0,0,0,0,0,0,0,1,0,0,0,0,41.5391,-82.4841
"2007009",575,0,0,0,0,0,0,0,0,0,0,0,0,41.5391,-82.4841
"2007009",600,0,0,0,0,0,0,0,0,0,0,0,0,41.5391,-82.4841
"2007009",625,0,0,0,0,0,0,0,0,0,0,0,0,41.5391,-82.4841
"2007009",650,0,0,0,0,0,0,0,0,0,0,0,0,41.5391,-82.4841
"2007009",675,0,0,0,0,0,0,0,0,0,0,0,0,41.5391,-82.4841
"2007009",700,0,0,0,0,0,0,0,0,0,0,0,0,41.5391,-82.4841
"2007009",725,0,0,0,0,0,0,0,0,0,0,0,0,41.5391,-82.4841
"2007009",750,0,0,0,0,0,0,0,0,0,0,0,0,41.5391,-82.4841
"2007009",775,0,0,0,0,0,0,0,0,0,0,0,0,41.5391,-82.4841
"2007011",175,0,0,0,0,0,0,0,0,0,0,0,0,41.4489,-82.5477
"2007011",200,1,0,0,0,0,0,0,0,0,0,0,0,41.4489,-82.5477
"2007011",225,0,0,0,0,0,0,0,0,0,0,0,0,41.4489,-82.5477
"2007011",250,0,0,0,0,0,0,0,0,0,0,0,0,41.4489,-82.5477
"2007011",275,0,0,0,0,0,0,0,0,0,0,0,0,41.4489,-82.5477
"2007011",300,0,1,0,0,0,0,0,0,0,0,0,0,41.4489,-82.5477
"2007011",325,0,0,0,0,0,0,0,0,0,0,0,0,41.4489,-82.5477
"2007011",350,0,1,0,0,0,0,0,0,0,0,0,0,41.4489,-82.5477
"2007011",375,0,4,2,1,0,0,0,0,0,0,0,0,41.4489,-82.5477
"2007011",400,0,1,2,2,0,0,0,0,0,0,0,0,41.4489,-82.5477
"2007011",425,0,1,0,1,6,0,0,0,0,0,0,0,41.4489,-82.5477
"2007011",450,0,0,4,5,3,4,0,0,0,0,0,0,41.4489,-82.5477
"2007011",475,0,0,3,1,9,11,6,0,0,0,0,0,41.4489,-82.5477
"2007011",500,0,0,2,0,5,8,2,0,0,0,0,0,41.4489,-82.5477
"2007011",525,0,0,0,1,2,5,0,2,0,0,0,0,41.4489,-82.5477
"2007011",550,0,0,0,4,1,3,1,1,0,0,0,0,41.4489,-82.5477
"2007011",575,0,0,0,0,1,1,1,4,0,0,0,0,41.4489,-82.5477
"2007011",600,0,0,0,0,0,0,0,3,0,0,0,0,41.4489,-82.5477
"2007011",625,0,0,0,0,0,0,0,0,1,0,0,0,41.4489,-82.5477
"2007011",650,0,0,0,0,0,0,0,0,0,0,0,0,41.4489,-82.5477
"2007011",675,0,0,0,0,0,0,0,1,0,0,0,0,41.4489,-82.5477
"2007011",700,0,0,0,0,0,0,0,0,1,0,0,0,41.4489,-82.5477
"2007011",725,0,0,0,0,0,0,0,0,0,0,0,0,41.4489,-82.5477
"2007011",750,0,0,0,0,0,0,0,0,0,0,0,0,41.4489,-82.5477
"2007011",775,0,0,0,0,0,0,0,0,0,0,0,0,41.4489,-82.5477
"2007012",175,0,0,0,0,0,0,0,0,0,0,0,0,41.43935,-82.57944
"2007012",200,0,0,0,0,0,0,0,0,0,0,0,0,41.43935,-82.57944
"2007012",225,0,0,0,0,0,0,0,0,0,0,0,0,41.43935,-82.57944
"2007012",250,0,0,0,0,0,0,0,0,0,0,0,0,41.43935,-82.57944
"2007012",275,0,0,0,0,0,0,0,0,0,0,0,0,41.43935,-82.57944
"2007012",300,0,0,0,0,0,0,0,0,0,0,0,0,41.43935,-82.57944
"2007012",325,0,0,0,0,0,0,0,0,0,0,0,0,41.43935,-82.57944
"2007012",350,0,0,0,0,0,0,0,0,0,0,0,0,41.43935,-82.57944
"2007012",375,0,1,1,1,1,0,0,0,0,0,0,0,41.43935,-82.57944
"2007012",400,0,0,0,2,0,0,0,0,0,0,0,0,41.43935,-82.57944
"2007012",425,0,0,1,1,2,1,0,0,0,0,0,0,41.43935,-82.57944
"2007012",450,0,0,0,2,3,4,0,0,0,0,0,0,41.43935,-82.57944
"2007012",475,0,0,0,2,2,11,1,0,0,0,0,0,41.43935,-82.57944
"2007012",500,0,0,1,1,2,4,9,3,1,0,0,0,41.43935,-82.57944
"2007012",525,0,0,0,1,1,1,4,3,0,0,0,0,41.43935,-82.57944
"2007012",550,0,0,0,1,2,0,5,8,5,0,0,0,41.43935,-82.57944
"2007012",575,0,0,0,0,2,2,1,0,2,0,0,0,41.43935,-82.57944
"2007012",600,0,0,0,0,0,1,0,0,2,0,0,0,41.43935,-82.57944
"2007012",625,0,0,0,0,0,0,0,2,1,0,0,0,41.43935,-82.57944
"2007012",650,0,0,0,0,0,0,0,0,2,0,0,0,41.43935,-82.57944
"2007012",675,0,0,0,0,0,0,0,0,0,3,0,0,41.43935,-82.57944
"2007012",700,0,0,0,0,0,0,0,0,2,0,1,1,41.43935,-82.57944
"2007012",725,0,0,0,0,0,0,0,0,0,0,0,0,41.43935,-82.57944
"2007012",750,0,0,0,0,0,0,0,0,0,0,0,1,41.43935,-82.57944
"2007012",775,0,0,0,0,0,0,0,0,0,0,0,0,41.43935,-82.57944
"2007013",175,0,0,0,0,0,0,0,0,0,0,0,0,41.4319,-82.53305
"2007013",200,0,0,0,0,0,0,0,0,0,0,0,0,41.4319,-82.53305
"2007013",225,0,0,0,0,0,0,0,0,0,0,0,0,41.4319,-82.53305
"2007013",250,0,0,0,0,0,0,0,0,0,0,0,0,41.4319,-82.53305
"2007013",275,0,0,0,0,0,0,0,0,0,0,0,0,41.4319,-82.53305
"2007013",300,0,0,0,0,0,0,0,0,0,0,0,0,41.4319,-82.53305
"2007013",325,0,0,0,0,0,0,0,0,0,0,0,0,41.4319,-82.53305
"2007013",350,0,0,0,0,0,0,0,0,0,0,0,0,41.4319,-82.53305
"2007013",375,0,0,1,1,0,0,0,0,0,0,0,0,41.4319,-82.53305
"2007013",400,0,1,1,1,0,0,0,0,0,0,0,0,41.4319,-82.53305
"2007013",425,0,1,1,2,2,0,0,0,0,0,0,0,41.4319,-82.53305
"2007013",450,0,0,1,4,8,2,2,0,0,0,0,0,41.4319,-82.53305
"2007013",475,0,1,3,3,4,6,6,1,0,0,0,0,41.4319,-82.53305
"2007013",500,0,0,0,2,4,3,9,2,0,0,0,0,41.4319,-82.53305
"2007013",525,0,0,0,2,2,2,4,2,2,0,0,0,41.4319,-82.53305
"2007013",550,0,0,0,1,3,6,2,6,0,0,0,0,41.4319,-82.53305
"2007013",575,0,0,0,0,0,2,2,4,3,1,0,0,41.4319,-82.53305
"2007013",600,0,0,0,0,1,0,0,1,0,2,0,0,41.4319,-82.53305
"2007013",625,0,0,0,0,0,0,0,0,1,3,0,0,41.4319,-82.53305
"2007013",650,0,0,0,0,0,0,0,1,4,1,1,0,41.4319,-82.53305
"2007013",675,0,0,0,0,0,0,0,0,1,0,1,1,41.4319,-82.53305
"2007013",700,0,0,0,0,0,0,0,0,0,2,0,0,41.4319,-82.53305
"2007013",725,0,0,0,0,1,0,0,0,0,0,1,0,41.4319,-82.53305
"2007013",750,0,0,0,0,0,0,0,0,0,0,2,0,41.4319,-82.53305
"2007013",775,0,0,0,0,0,0,0,0,0,0,0,0,41.4319,-82.53305
"2008014",175,0,0,0,0,0,0,0,0,0,0,0,0,41.4118,-82.5196
"2008014",200,1,0,0,0,0,0,0,0,0,0,0,0,41.4118,-82.5196
"2008014",225,0,0,0,0,0,0,0,0,0,0,0,0,41.4118,-82.5196
"2008014",250,0,0,0,0,0,0,0,0,0,0,0,0,41.4118,-82.5196
"2008014",275,0,0,0,0,0,0,0,0,0,0,0,0,41.4118,-82.5196
"2008014",300,0,0,0,0,0,0,0,0,0,0,0,0,41.4118,-82.5196
"2008014",325,0,0,0,0,0,0,0,0,0,0,0,0,41.4118,-82.5196
"2008014",350,0,0,2,0,0,0,0,0,0,0,0,0,41.4118,-82.5196
"2008014",375,0,0,2,2,0,0,0,0,0,0,0,0,41.4118,-82.5196
"2008014",400,0,0,0,1,0,0,0,0,0,0,0,0,41.4118,-82.5196
"2008014",425,0,0,0,0,0,0,0,0,0,0,0,0,41.4118,-82.5196
"2008014",450,0,0,0,0,1,1,0,0,0,0,0,0,41.4118,-82.5196
"2008014",475,0,0,0,0,1,0,0,0,0,0,0,0,41.4118,-82.5196
"2008014",500,0,0,0,0,1,1,0,0,0,0,0,0,41.4118,-82.5196
"2008014",525,0,0,0,0,2,0,0,0,0,0,0,0,41.4118,-82.5196
"2008014",550,0,0,0,0,0,0,0,0,0,0,0,0,41.4118,-82.5196
"2008014",575,0,0,0,0,0,0,0,0,0,0,0,0,41.4118,-82.5196
"2008014",600,0,0,0,0,0,0,0,2,0,0,0,0,41.4118,-82.5196
"2008014",625,0,0,0,0,0,0,0,0,0,0,0,0,41.4118,-82.5196
"2008014",650,0,0,0,0,0,0,0,0,0,0,0,0,41.4118,-82.5196
"2008014",675,0,0,0,0,0,0,0,0,0,0,0,0,41.4118,-82.5196
"2008014",700,0,0,0,0,0,0,0,0,0,0,0,0,41.4118,-82.5196
"2008014",725,0,0,0,0,0,0,0,0,0,0,0,0,41.4118,-82.5196
"2008014",750,0,0,0,0,0,0,0,0,0,0,0,0,41.4118,-82.5196
"2008014",775,0,0,0,0,0,0,0,0,0,0,0,0,41.4118,-82.5196
"2008015",175,0,0,0,0,0,0,0,0,0,0,0,0,41.4118,-82.5196
"2008015",200,0,0,0,0,0,0,0,0,0,0,0,0,41.4118,-82.5196
"2008015",225,0,0,0,0,0,0,0,0,0,0,0,0,41.4118,-82.5196
"2008015",250,0,0,0,0,0,0,0,0,0,0,0,0,41.4118,-82.5196
"2008015",275,0,0,0,0,0,0,0,0,0,0,0,0,41.4118,-82.5196
"2008015",300,0,0,0,0,0,0,0,0,0,0,0,0,41.4118,-82.5196
"2008015",325,0,0,0,1,0,0,0,0,0,0,0,0,41.4118,-82.5196
"2008015",350,0,0,2,6,0,0,0,0,0,0,0,0,41.4118,-82.5196
